id,last_scraped,host_id,latitude,longitude,property_type,accommodates,bedrooms,price
8630802,5/2/16,6746147,34.05321194,-118.4028284,Apartment,3,1,150.00
1422595,5/2/16,7657065,34.05495299,-118.377983,Apartment,2,1,115.00
11448048,5/2/16,4187024,34.04817621,-118.3775927,House,15,5,449.00
10793099,5/2/16,54407699,34.04766515,-118.3764334,House,1,1,35.00
8169498,5/2/16,20056779,34.05815114,-118.3780122,Apartment,6,2,126.00
12154533,5/2/16,64821254,34.05298074,-118.4017148,House,8,4,350.00
6202908,5/2/16,20056779,34.05520765,-118.3869356,House,2,1,80.00
11971152,5/2/16,14537558,34.0590544,-118.3763302,Apartment,3,1,50.00
7577429,5/2/16,9858432,34.05195598,-118.3810277,Apartment,1,1,40.00
8760215,5/2/16,10080433,34.04927783,-118.3795005,House,2,1,65.00
1745706,5/2/16,6774749,34.06029665,-118.3776015,Apartment,4,2,175.00
9413364,5/2/16,20056779,34.05702166,-118.3865568,House,4,1,150.00
9280040,5/2/16,46242870,34.05187988,-118.3861888,House,2,0,90.00
9476370,5/2/16,49116109,34.06029365,-118.3791342,Apartment,3,1,95.00
12425456,5/2/16,64811326,34.05481666,-118.3844869,Apartment,5,2,195.00
10000352,5/2/16,20873915,34.05245018,-118.3778731,Apartment,2,1,130.00
6264072,5/2/16,20633020,34.05201462,-118.3787248,Apartment,2,1,90.00
9999293,5/2/16,26804468,34.05848588,-118.3817444,Other,4,0,85.00
5739467,5/2/16,29104786,34.05258226,-118.3782822,Apartment,3,1,115.00
4821960,5/2/16,24830490,34.05579038,-118.3956283,Apartment,4,2,350.00
6263661,5/2/16,11489467,34.05326822,-118.3913135,Apartment,6,2,108.00
9998970,5/2/16,26804468,34.05849422,-118.3832508,Other,4,0,85.00
1479084,5/2/16,7914606,34.05651946,-118.4034332,Condominium,2,1,149.00
11572296,5/2/16,45787247,34.05249663,-118.3945502,Apartment,6,2,225.00
12291683,5/2/16,66249144,34.05318635,-118.3861604,Apartment,4,1,99.00
2330139,5/2/16,11901227,34.05604815,-118.3915425,Apartment,2,1,60.00
12291410,5/2/16,64797091,34.054966,-118.3854565,Apartment,5,2,195.00
4033551,5/2/16,20056779,34.05477653,-118.3941919,Apartment,4,2,199.00
9473029,5/2/16,49096351,34.05507858,-118.3804383,Apartment,4,2,140.00
5915123,5/2/16,7441408,34.05306606,-118.3840258,Apartment,3,1,90.00
7244419,5/2/16,28536506,34.05874891,-118.3796872,Apartment,6,2,175.00
4625389,5/2/16,23957010,34.05538175,-118.3836522,Apartment,2,1,70.00
10259023,5/2/16,20056779,34.04756022,-118.3772096,Apartment,4,0,99.00
11372821,5/2/16,57461629,34.05276809,-118.38152,Apartment,4,2,119.00
948034,5/2/16,4398286,34.05261842,-118.3810785,Apartment,2,1,90.00
1147693,5/2/16,330016,34.0599068,-118.3773094,Apartment,2,1,140.00
8356316,5/2/16,40063906,34.05466874,-118.3774099,Apartment,2,1,150.00
1217847,5/2/16,1898882,34.05614395,-118.4002168,House,4,2,188.00
4876893,5/2/16,20056779,34.056564,-118.3811529,Apartment,6,2,200.00
751086,5/2/16,3949499,34.0613566,-118.3802972,Apartment,2,1,100.00
11069629,5/2/16,57461629,34.05239493,-118.3829104,Apartment,4,2,119.00
8614043,5/2/16,45314699,34.05615581,-118.3775035,Apartment,2,1,121.00
11593562,5/2/16,61331280,34.06095217,-118.3827401,Apartment,1,1,129.00
12151445,5/2/16,4187024,34.05164492,-118.3845288,Other,5,1,94.00
9202072,5/2/16,32703208,34.05573442,-118.3811104,Apartment,2,1,70.00
9203302,5/2/16,2163999,34.05289324,-118.3882428,Apartment,5,2,190.00
5991597,5/2/16,1789652,34.06114051,-118.3793001,House,8,3,348.00
11626382,5/2/16,19799792,34.05499944,-118.393325,Apartment,2,1,95.00
9792182,5/2/16,4187024,34.04758221,-118.3777743,House,12,4,359.00
9658862,5/2/16,49821469,34.05410092,-118.3958006,Apartment,2,1,69.00
12345560,5/2/16,11941290,34.04878925,-118.378394,Apartment,1,1,85.00
12410264,5/2/16,67218465,34.05389354,-118.3946634,Apartment,4,2,169.00
8829761,5/2/16,18588828,34.05383175,-118.379587,Apartment,2,1,60.00
5268298,5/2/16,27269245,34.04974573,-118.3772706,Apartment,2,1,70.00
12344194,5/2/16,52185704,34.05486107,-118.3859204,Apartment,6,2,141.00
12737371,5/2/16,50313734,34.05838397,-118.3806231,Apartment,5,2,190.00
10249532,5/2/16,51928876,34.05415363,-118.3992774,Apartment,6,3,195.00
6119117,5/2/16,23155968,34.05457396,-118.3967497,Apartment,4,2,110.00
11622348,5/2/16,60850136,34.05916247,-118.3775246,House,4,2,199.00
10769637,5/2/16,55702092,34.05211556,-118.3827136,Apartment,2,1,75.00
7362873,5/2/16,3401893,34.04921832,-118.3866121,Apartment,2,1,55.00
11619814,5/2/16,39459025,34.05745705,-118.3790545,Apartment,2,1,90.00
7099232,5/2/16,1295512,34.0605584,-118.379945,Apartment,1,1,75.00
5917521,5/2/16,12909441,34.05654756,-118.3904644,Apartment,2,1,138.00
12274084,5/2/16,20056779,34.05622025,-118.3859497,House,8,4,800.00
10958482,5/2/16,2163999,34.05232186,-118.3884582,Apartment,6,2,190.00
7692738,5/2/16,36160171,34.04833495,-118.3847047,House,6,2,225.00
4541053,5/2/16,23548297,34.05237743,-118.3786716,Apartment,2,1,150.00
7619958,5/2/16,9402067,34.05708755,-118.3866837,House,6,2,140.00
11945487,5/2/16,4187024,34.04967428,-118.3835976,Apartment,8,2,194.00
5915124,5/2/16,7441408,34.05212125,-118.3828233,Apartment,7,2,100.00
11682033,5/2/16,60850136,34.06005882,-118.3782754,House,8,5,475.00
3489778,5/2/16,17573187,34.04911723,-118.3859216,Apartment,3,2,119.00
2375574,5/2/16,12137985,34.05675688,-118.402627,Apartment,2,1,126.00
3816665,5/2/16,440500,34.05266209,-118.3849335,Apartment,2,1,85.00
5388097,5/2/16,20056779,34.05203671,-118.3790723,Apartment,7,2,500.00
9780127,5/2/16,25551648,34.05686906,-118.3852313,House,2,1,80.00
4863185,5/2/16,25015542,34.05696438,-118.4047657,Apartment,4,1,110.00
6633846,5/2/16,34723600,34.05452652,-118.3964484,Other,1,1,50.00
6306151,5/2/16,20056779,34.04757818,-118.3777401,House,6,1,99.00
6238846,5/2/16,5138670,34.05823068,-118.377038,Apartment,1,1,65.00
210489,5/2/16,76111,34.0545463,-118.3930202,Apartment,8,3,375.00
9253720,5/2/16,20056779,34.05669718,-118.3777416,Apartment,7,2,250.00
11023170,5/2/16,57202464,34.05439875,-118.3762639,Condominium,4,2,100.00
12004332,5/2/16,64195911,34.06060564,-118.3794216,Apartment,1,1,50.00
5057508,5/2/16,3462896,34.05485949,-118.3975267,House,2,1,92.00
4271460,5/2/16,20056779,34.05211646,-118.383207,Apartment,4,2,300.00
11282307,5/2/16,1271958,34.04823882,-118.3773499,Loft,6,1,120.00
7865263,5/2/16,20056779,34.04859355,-118.3763172,House,10,3,255.00
6956109,5/2/16,198075,34.05703646,-118.3979546,Condominium,4,2,375.00
9904661,5/2/16,50932285,34.05257048,-118.3810537,Apartment,13,1,114.00
2172348,5/2/16,11082764,34.05366606,-118.3979529,Apartment,4,2,225.00
9250229,5/2/16,48065686,34.05453053,-118.3773693,Apartment,4,2,200.00
12133179,5/2/16,64821254,34.05267361,-118.401504,Apartment,3,1,139.00
3021961,5/2/16,1898882,34.05671965,-118.4012411,House,7,4,996.00
7281375,5/2/16,344670,34.06283351,-118.3786711,Apartment,1,1,60.00
6035780,5/2/16,31326268,34.05214853,-118.3769254,House,2,1,90.00
9049888,5/2/16,4187024,34.05024481,-118.3836154,Other,5,1,94.00
1840770,5/2/16,1898882,34.05440901,-118.3996698,Apartment,2,1,148.00
2233876,5/2/16,11328316,34.05035766,-118.3781118,Apartment,5,2,121.00
9637557,5/2/16,4187024,34.05147895,-118.3844797,Other,5,0,86.00
2297346,5/2/16,1331659,34.05574082,-118.3768223,Apartment,2,0,45.00
8719769,5/2/16,4187024,34.04956026,-118.3845663,House,9,3,249.00
9702394,5/2/16,47935786,34.05211004,-118.4014224,Apartment,4,1,129.00
5507305,5/2/16,7991374,34.05550163,-118.3780418,Apartment,4,2,125.00
12386666,5/2/16,66249144,34.0532992,-118.3965264,Apartment,7,2,189.00
11929081,5/2/16,4187024,34.05049584,-118.3845321,Loft,5,1,85.00
9111021,5/2/16,3681302,34.05060818,-118.3783157,Apartment,2,1,50.00
7164400,5/2/16,4187024,34.04837295,-118.3764979,House,12,4,309.00
6750441,5/2/16,20056779,34.04651345,-118.3770139,House,14,4,360.00
11893037,5/2/16,63426316,33.91243223,-118.15256,Apartment,2,1,40.00
8580038,5/2/16,45155523,33.90746157,-118.1663732,House,4,2,90.00
12807300,5/2/16,69807618,33.91033038,-118.1603699,Apartment,4,2,105.00
11483439,5/2/16,31376297,33.91465481,-118.1520545,Apartment,3,1,40.00
8674268,5/2/16,42813849,34.16099625,-118.1123653,House,2,1,105.00
5958976,5/2/16,21256217,34.15495568,-118.1050968,House,5,3,185.00
7151959,5/2/16,27015377,34.13989755,-118.1439172,Apartment,4,2,231.00
10085368,5/2/16,51750689,34.1573048,-118.1415084,Loft,4,2,449.00
7565298,5/2/16,39663968,34.1427413,-118.1352929,Other,1,1,100.00
7565152,5/2/16,39663968,34.1436129,-118.1355484,Other,2,1,100.00
277038,5/2/16,244186,34.15130902,-118.1068492,House,2,1,75.00
1138390,5/2/16,6244532,34.15961553,-118.1252953,House,2,1,65.00
846600,5/2/16,244186,34.15800711,-118.1000104,House,2,1,80.00
2094568,5/2/16,7247965,34.16093457,-118.103546,House,2,1,75.00
1267867,5/2/16,6328615,34.15497924,-118.1153182,House,2,1,250.00
9677584,5/2/16,50000753,34.17944937,-118.1383498,House,4,2,275.00
4271104,5/2/16,5884305,34.15982817,-118.1530076,Other,2,0,99.00
9513713,5/2/16,49296000,34.15029943,-118.1817706,House,2,1,225.00
10878713,5/2/16,44227519,34.13002561,-118.1525382,House,2,1,53.00
1965750,5/2/16,5461314,34.12769715,-118.1527013,House,8,4,539.00
917077,5/2/16,2706072,34.13351235,-118.1454818,House,3,1,120.00
9960320,5/2/16,51182669,34.12298247,-118.1438162,House,2,1,249.00
10222396,5/2/16,52528054,34.14488353,-118.1441425,Apartment,4,1,190.00
9698088,5/2/16,50081858,34.16512972,-118.1417402,Apartment,4,0,77.00
12327545,5/2/16,53611914,34.16758321,-118.1116204,House,5,3,200.00
4848075,5/2/16,24944431,34.14596014,-118.0925384,Condominium,4,1,59.00
3058076,5/2/16,57161,34.14498194,-118.1490231,Apartment,2,0,135.00
7535037,5/2/16,39477592,34.14376081,-118.1142684,House,6,2,129.00
2291995,5/2/16,11708363,34.15097206,-118.1803329,House,2,1,90.00
9173163,5/2/16,9898515,34.13086362,-118.1417955,House,4,2,175.00
2533733,5/2/16,3417401,34.14226886,-118.1326136,Apartment,2,1,95.00
2227445,5/2/16,11366852,34.14229713,-118.1368204,Apartment,2,0,275.00
2555030,5/2/16,13083323,34.14025701,-118.1423308,Condominium,2,1,115.00
10155735,5/2/16,27068944,34.13011905,-118.1468213,Apartment,4,1,88.00
260698,5/2/16,1367809,34.16464394,-118.1213869,House,6,3,550.00
10024865,5/2/16,51473876,34.17445105,-118.1199658,House,4,2,130.00
1634003,5/2/16,2789333,34.17452108,-118.122319,House,2,1,95.00
2815482,5/2/16,13567383,34.16017596,-118.1536973,House,2,1,55.00
4846916,5/2/16,10015717,34.1277542,-118.1552414,House,8,4,500.00
1747120,5/2/16,8157388,34.15337662,-118.1757386,House,4,2,275.00
5174171,5/2/16,24712483,34.16798096,-118.1356726,House,2,1,110.00
848736,5/2/16,4298672,34.14351365,-118.1422223,Apartment,4,0,165.00
12710776,5/2/16,152569,34.17782436,-118.1340551,House,3,2,92.00
9760165,5/2/16,50333522,34.13875875,-118.1442019,Apartment,4,2,189.00
1895726,5/2/16,9561089,34.14173341,-118.0798788,House,2,1,150.00
11463962,5/2/16,35510939,34.16652998,-118.1419718,House,4,2,117.00
12709106,5/2/16,67813176,34.14139899,-118.157607,House,3,1,120.00
8842449,5/2/16,31993483,34.14987433,-118.1322577,Apartment,6,2,138.00
7533709,5/2/16,8402388,34.14806018,-118.1164434,Townhouse,2,1,55.00
4130093,5/2/16,11132682,34.18072299,-118.160835,House,5,2,199.00
6640341,5/2/16,11708363,34.15019329,-118.1815343,House,2,1,90.00
7074045,5/2/16,30548185,34.14194909,-118.1437897,Apartment,3,1,155.00
716954,5/2/16,2253001,34.13438489,-118.1301796,Bungalow,4,1,142.00
2093181,5/2/16,10680109,34.16514825,-118.1565864,House,5,3,120.00
2289772,5/2/16,219283,34.15813244,-118.1412464,House,4,1,121.00
1699874,5/2/16,8976028,34.13372291,-118.1534486,Apartment,2,1,79.00
9318114,5/2/16,48363584,34.14642792,-118.0926197,Apartment,2,0,69.00
9300957,5/2/16,24133088,34.14521131,-118.0892839,Condominium,2,1,95.00
10021634,5/2/16,31993483,34.14779679,-118.1428161,Apartment,4,1,99.00
8973040,5/2/16,42136501,34.14254701,-118.1129034,House,1,1,50.00
9955993,5/2/16,21820178,34.13354218,-118.1705864,House,8,4,600.00
1632636,5/2/16,8673784,34.13064654,-118.1661905,House,6,3,279.00
8907086,5/2/16,2573896,34.17123124,-118.1509503,Townhouse,4,1,300.00
1960224,5/2/16,1445656,34.14927679,-118.1240761,Apartment,1,1,97.00
7071880,5/2/16,37078469,34.15436564,-118.1295892,Apartment,2,1,59.00
583490,5/2/16,2875465,34.17208732,-118.1383058,House,2,1,70.00
1107666,5/2/16,599075,34.1515343,-118.1355083,Apartment,4,2,120.00
4908452,5/2/16,16546533,34.12982036,-118.1568221,Condominium,2,1,300.00
5352840,5/2/16,8665176,34.12860796,-118.1692232,House,2,1,190.00
9691956,5/2/16,5989173,34.14357412,-118.1659391,House,8,3,250.00
11412913,5/2/16,637363,34.1337402,-118.131557,House,3,2,159.00
10019341,5/2/16,16731788,34.18048349,-118.1421381,Townhouse,4,1,300.00
1433354,5/2/16,7703445,34.14386668,-118.1333545,Loft,5,2,349.00
9297577,5/2/16,43153015,34.14423408,-118.1422601,Apartment,2,1,93.00
1827907,5/2/16,9561424,34.14568772,-118.1015203,Apartment,3,1,250.00
11789274,5/2/16,26604772,34.14924434,-118.1454014,Apartment,2,1,75.00
6216319,5/2/16,25041809,34.1611181,-118.0998945,House,2,1,50.00
12050950,5/2/16,46170841,34.15537063,-118.1339963,Apartment,2,1,120.00
4776147,5/2/16,9398464,34.13883652,-118.1654075,House,7,4,550.00
2652861,5/2/16,8290371,34.14439057,-118.1083451,House,2,1,45.00
9494662,5/2/16,49210724,34.17430685,-118.1398134,House,2,1,60.00
9885654,5/2/16,43393602,34.14525477,-118.094404,House,2,1,85.00
10673359,5/2/16,8402388,34.14703277,-118.1178467,House,2,1,65.00
4512765,5/2/16,20709491,34.14360007,-118.1040112,House,2,1,98.00
12275338,5/2/16,2588542,34.15529471,-118.156524,Bed & Breakfast,16,4,408.00
9032918,5/2/16,19663623,34.14015953,-118.1103645,House,3,1,67.00
4512034,5/2/16,23394196,34.12971833,-118.1467387,House,2,1,47.00
4880771,5/2/16,15679622,34.13172742,-118.1832714,House,5,2,195.00
9885953,5/2/16,1449827,34.13997821,-118.1378558,Condominium,6,2,225.00
4823476,5/2/16,24837392,34.18018525,-118.155171,Bed & Breakfast,2,1,99.00
4182776,5/2/16,20321630,34.15390315,-118.1015025,House,5,2,150.00
12406237,5/2/16,67017586,34.12592659,-118.15212,House,2,1,125.00
4903623,5/2/16,1155214,34.1464092,-118.0979154,Apartment,2,1,250.00
905858,5/2/16,2687141,34.14942783,-118.1276298,Apartment,3,2,99.00
12177881,5/2/16,24386534,34.15710449,-118.1537908,House,4,1,150.00
12768982,5/2/16,9166392,34.14897713,-118.1156372,Apartment,2,1,78.00
4511418,5/2/16,1449827,34.14002496,-118.1370718,Apartment,2,1,140.00
4511374,5/2/16,20049040,34.16902638,-118.1135512,House,1,1,49.00
12570521,5/2/16,23722312,34.14322249,-118.1423313,Apartment,1,1,150.00
52997,5/2/16,244186,34.15306321,-118.1044091,House,3,1,80.00
12570329,5/2/16,23722312,34.14181482,-118.1437365,Apartment,4,2,190.00
2739866,5/2/16,389657,34.16857503,-118.1132851,House,2,1,57.00
1101477,5/2/16,1810141,34.16189654,-118.105075,House,2,1,75.00
3068901,5/2/16,15613811,34.15445518,-118.1548895,Apartment,1,1,45.00
1037283,5/2/16,637363,34.13471813,-118.1297912,House,5,2,195.00
11719598,5/2/16,27864897,34.14503341,-118.1136081,Condominium,6,3,180.00
11258906,5/2/16,25799405,34.13606192,-118.0872811,House,4,1,200.00
1167730,5/2/16,2284177,34.14823816,-118.1344617,Apartment,2,1,120.00
7983314,5/2/16,42136501,34.1442535,-118.1152141,Loft,2,1,72.00
9752686,5/2/16,48766889,34.13349124,-118.1421456,House,2,1,180.00
3723355,5/2/16,637363,34.13343959,-118.1287542,House,5,2,175.00
2083347,5/2/16,9898515,34.13201464,-118.1375274,House,2,1,82.00
3263981,5/2/16,14795131,34.17138713,-118.1349605,Bungalow,1,1,50.00
11903376,5/2/16,6790833,34.15111152,-118.120602,House,2,1,53.00
12765017,5/2/16,9166392,34.14680743,-118.1158278,Apartment,6,2,150.00
6342320,5/2/16,33029521,34.16997946,-118.1568111,House,4,2,163.00
12306040,5/2/16,66355494,34.14178576,-118.1528177,Apartment,4,2,140.00
8860771,5/2/16,42136501,34.14185909,-118.1131916,Apartment,1,1,56.00
8701335,5/2/16,14795131,34.17089442,-118.1359274,Bungalow,2,1,80.00
11322285,5/2/16,59224322,34.17778995,-118.0781489,Apartment,2,0,90.00
1557387,5/2/16,6790833,34.14966355,-118.1219123,House,8,3,160.00
3457569,5/2/16,17424443,34.15825605,-118.1127211,House,2,1,64.00
11125291,5/2/16,57807824,34.1543455,-118.1468684,Apartment,4,1,110.00
2081199,5/2/16,3985542,34.16437136,-118.1638295,House,4,1,300.00
10142045,5/2/16,5292562,34.16296091,-118.1208529,Bungalow,4,0,105.00
2998518,5/2/16,599075,34.15850015,-118.0752981,House,9,4,299.00
4833521,5/2/16,24881860,34.14977988,-118.1352271,Apartment,2,1,68.00
8570113,5/2/16,44226989,34.17156771,-118.1766938,House,6,2,189.00
10470361,5/2/16,14046751,34.12636986,-118.1441988,House,2,1,68.00
12436409,5/2/16,20709491,34.14340461,-118.1063946,House,2,1,79.00
3325051,5/2/16,16300602,34.14533228,-118.1033085,House,4,2,150.00
5946020,5/2/16,1191154,34.13392413,-118.160808,House,8,3,550.00
7322189,5/2/16,1017354,34.14689801,-118.1137244,House,6,2,133.00
10862643,5/2/16,21810836,34.16220931,-118.1279428,House,2,1,65.00
11190297,5/2/16,15354841,34.13692887,-118.1404875,Apartment,3,1,85.00
8326953,5/2/16,30548185,34.14469632,-118.0856747,House,7,3,220.00
9476994,5/2/16,49119691,34.15668023,-118.1068522,House,2,1,60.00
9413704,5/2/16,48809775,34.13945835,-118.1455887,Apartment,2,1,65.00
10992957,5/2/16,9765328,34.13192142,-118.1830283,Bungalow,4,1,120.00
12368372,5/2/16,9454900,34.14612488,-118.1483476,Apartment,2,1,45.00
12813625,5/2/16,27598231,34.14731172,-118.113737,Apartment,2,1,75.00
506041,5/2/16,2014797,34.15038519,-118.1388784,Townhouse,6,3,195.00
4046499,5/2/16,1222635,34.12928845,-118.1743725,House,2,1,120.00
1373260,5/2/16,7725504,34.17708642,-118.1357098,Apartment,2,1,124.00
6075770,5/2/16,15621882,34.16796602,-118.1158758,House,2,2,120.00
12629023,5/2/16,67813176,34.13923296,-118.1596598,House,10,8,700.00
12366831,5/2/16,23535510,34.14061791,-118.1598792,Villa,2,1,90.00
4568042,5/2/16,8954162,34.13271119,-118.1320745,House,6,3,450.00
12171107,5/2/16,35173482,34.1488887,-118.1391229,Townhouse,2,1,89.00
6403899,5/2/16,8402388,34.14735528,-118.1239385,Townhouse,1,1,55.00
6337392,5/2/16,21304470,34.1436329,-118.0973252,House,1,1,60.00
12169753,5/2/16,35173482,34.1492323,-118.1389967,Apartment,2,1,80.00
635385,5/2/16,1374529,34.15493618,-118.1467504,House,4,1,90.00
12170571,5/2/16,35173482,34.14857717,-118.1388401,Townhouse,2,1,89.00
635213,5/2/16,3164742,34.15445156,-118.0828863,House,2,1,69.00
9775843,5/2/16,30548185,34.14170664,-118.1444872,Apartment,5,2,180.00
12365819,5/2/16,2875465,34.17104415,-118.1372316,House,2,0,75.00
9547700,5/2/16,14941686,34.15444693,-118.171647,House,2,1,100.00
4763455,5/2/16,19204555,34.13819305,-118.141416,Apartment,3,1,99.00
9547565,5/2/16,15204150,34.14026153,-118.1447208,Apartment,2,1,90.00
9547143,5/2/16,39158621,34.16403299,-118.1750227,House,13,5,750.00
5287250,5/2/16,16646137,34.14859784,-118.1349657,Townhouse,2,1,65.00
12234031,5/2/16,50167794,34.14427683,-118.1545101,Apartment,6,2,165.00
12038516,5/2/16,7137215,34.13005613,-118.153267,House,6,2,210.00
10001793,5/2/16,27015377,34.14133233,-118.1440816,Apartment,4,2,199.00
9809356,5/2/16,50535674,34.13548085,-118.1819907,House,6,3,350.00
1484483,5/2/16,7942076,34.15688829,-118.1374555,Apartment,2,0,108.00
2532871,5/2/16,12972104,34.14657463,-118.1482589,Apartment,4,2,300.00
5220845,5/2/16,12271907,34.16758973,-118.1009522,House,2,1,65.00
1026506,5/2/16,1458083,34.16989309,-118.1356158,Townhouse,2,1,65.00
895309,5/2/16,219283,34.15836545,-118.143106,House,4,1,110.00
11970709,5/2/16,63952545,34.14004238,-118.1422209,Apartment,2,1,70.00
10267450,5/2/16,52792223,34.136697,-118.1554052,Apartment,3,1,225.00
9939746,5/2/16,11027845,34.14493038,-118.1141555,Apartment,2,1,79.00
8035408,5/2/16,9070537,34.14180048,-118.1393568,Apartment,3,1,99.00
6528036,5/2/16,31376161,34.15399517,-118.1291753,Apartment,2,1,60.00
1962144,5/2/16,10138929,34.15778251,-118.1548498,House,10,4,395.00
4629433,5/2/16,17130126,34.14089683,-118.1467391,House,10,3,314.00
2138148,5/2/16,389657,34.16750696,-118.1133058,House,4,1,70.00
11902996,5/2/16,6790833,34.15023725,-118.1204711,House,2,1,53.00
2071104,5/2/16,7255288,34.177262,-118.1360869,House,6,3,275.00
9214212,5/2/16,19046257,34.17231782,-118.1271831,House,4,2,180.00
12152898,5/2/16,22295997,34.14182046,-118.1104394,House,6,2,150.00
12231056,5/2/16,46239428,34.16888696,-118.1307266,Apartment,2,1,50.00
8625580,5/2/16,26125635,34.15030917,-118.1256411,House,8,3,208.00
12361042,5/2/16,66679448,34.14914506,-118.1375104,House,6,3,288.00
2601068,5/2/16,8290371,34.14575078,-118.1044739,House,2,1,40.00
2070289,5/2/16,10585988,34.14301811,-118.1109207,House,2,1,175.00
10380115,5/2/16,6790833,34.150191,-118.1214594,House,2,1,53.00
3577543,5/2/16,18017902,34.14948869,-118.1175647,Apartment,2,0,60.00
9344721,5/2/16,12709452,34.17665194,-118.1663849,House,8,3,1000.00
6002138,5/2/16,1191154,34.13661783,-118.127618,Other,6,2,150.00
9737542,5/2/16,9998541,34.14160638,-118.1473999,Apartment,3,0,152.00
2925238,5/2/16,14936165,34.16262827,-118.1447424,House,4,2,250.00
12567428,5/2/16,45011495,34.15014303,-118.080369,Apartment,2,1,60.00
9081524,5/2/16,47359832,34.12715095,-118.1389112,House,4,3,200.00
10654125,5/2/16,11760831,34.13661614,-118.1162796,Apartment,2,1,85.00
4113112,5/2/16,20742276,34.12381395,-118.1763601,House,3,1,95.00
5345330,5/2/16,16136401,34.17253183,-118.1633781,House,4,1,95.00
12684963,5/2/16,33851121,34.14501622,-118.1500107,Apartment,2,0,140.00
4558427,5/2/16,23631615,34.16818374,-118.17623,House,8,4,1500.00
7310244,5/2/16,17987614,34.14248136,-118.1254229,Apartment,2,1,65.00
5652968,5/2/16,6671269,34.14829974,-118.1276169,Apartment,2,1,75.00
7113517,5/2/16,30548185,34.14362276,-118.1430203,Apartment,1,1,150.00
12160857,5/2/16,37813146,34.14085761,-118.1411762,Condominium,3,0,2000.00
8292797,5/2/16,18070362,34.14717463,-118.1125648,House,3,1,80.00
10127745,5/2/16,43393602,34.15505666,-118.0915823,House,4,1,110.00
12487897,5/2/16,46502061,34.13245782,-118.1775952,House,4,2,215.00
4885710,5/2/16,25135384,34.14849938,-118.1136353,House,2,1,80.00
8816678,5/2/16,1182803,34.16832979,-118.1480826,Apartment,2,1,50.00
781313,5/2/16,4120944,34.1642914,-118.1346009,House,2,1,72.00
9945423,5/2/16,43153015,34.1434056,-118.1415288,Apartment,4,2,299.00
9929790,5/2/16,43393602,34.14649563,-118.0924985,House,4,1,110.00
8489169,5/2/16,27015377,34.14141638,-118.1431862,Apartment,4,2,109.00
8296134,5/2/16,43743323,34.15822084,-118.1532992,House,6,3,250.00
9730876,5/2/16,30548185,34.14132443,-118.1430544,Apartment,5,2,190.00
3898138,5/2/16,9789046,34.17051847,-118.0788897,Cabin,4,0,104.00
11106074,5/2/16,19663623,34.13966847,-118.1103775,House,10,4,800.00
3442387,5/2/16,1449827,34.14232002,-118.1360922,Apartment,4,2,250.00
8880980,5/2/16,21304470,34.1421501,-118.0997067,House,4,2,199.00
3768758,5/2/16,287404,34.15587676,-118.1363387,House,4,0,100.00
11305176,5/2/16,30548185,34.14210881,-118.1427658,Apartment,4,2,190.00
4227273,5/2/16,8689702,34.16584422,-118.1414462,Apartment,6,2,175.00
1742144,5/2/16,8689702,34.15135847,-118.1467031,Apartment,2,1,125.00
11239251,5/2/16,2349660,34.13594592,-118.1828846,House,4,2,192.00
8486557,5/2/16,41666498,34.1603873,-118.1393926,House,2,0,500.00
1217798,5/2/16,599075,34.14971241,-118.1373498,Apartment,3,1,95.00
9076037,5/2/16,42136501,34.14356173,-118.1131652,Apartment,1,1,64.00
5269042,5/2/16,6365263,34.15449958,-118.10785,House,4,2,150.00
9338042,5/2/16,48464360,34.13570088,-118.1408332,Apartment,2,1,78.00
6911713,5/2/16,15721272,34.16232715,-118.1392403,House,2,1,75.00
10261451,5/2/16,1581569,34.14965463,-118.1644538,Apartment,5,2,1500.00
357690,5/2/16,1810141,34.16271145,-118.1070933,House,2,1,75.00
10176879,5/2/16,52255284,34.14558545,-118.0986157,Apartment,4,1,125.00
9992591,5/2/16,10658922,34.14632002,-118.145533,Apartment,3,1,600.00
10122309,5/2/16,49119691,34.15748196,-118.1068791,House,2,1,60.00
737360,5/2/16,244186,34.14801593,-118.0981922,House,3,1,80.00
1931883,5/2/16,10000194,34.12845766,-118.1429319,Townhouse,4,1,345.00
12089006,5/2/16,47098283,34.15869511,-118.0945561,House,1,1,105.00
5051320,5/2/16,25041809,34.16081181,-118.0995452,House,2,1,57.00
6911541,5/2/16,33796258,34.17700535,-118.0790995,Bungalow,2,1,89.00
8222272,5/2/16,42813849,34.16254606,-118.1119129,House,2,1,95.00
4550710,5/2/16,23592739,34.15220972,-118.1402152,Apartment,2,0,75.00
290761,5/2/16,1507753,34.17312813,-118.1197622,House,2,1,149.00
1763140,5/2/16,9267781,34.20126377,-118.1618162,House,2,1,95.00
2255729,5/2/16,244186,34.15943927,-118.1007727,House,2,1,75.00
9530131,5/2/16,49367684,34.1557591,-118.095118,House,4,0,99.00
2058030,5/2/16,7247965,34.16215396,-118.104235,House,6,3,400.00
9728322,5/2/16,108661,34.1344041,-118.1458613,Bungalow,2,1,245.00
11145641,5/2/16,6790833,34.1506434,-118.1231127,House,2,1,53.00
7367035,5/2/16,5383108,34.14310197,-118.125986,House,2,1,180.00
5533509,5/2/16,20486166,34.13210135,-118.1394325,Apartment,2,1,130.00
9727772,5/2/16,2120571,34.17609668,-118.1796854,House,2,1,109.00
